id,TYPE,APN,Application,SubApp,Temperature,Targetdistance,Wavelength,FiberConnectortype,PowerConsumption,PhysicalDimension,Acronym,CLEICode,Specification,1ABinBOM,RelatedAPN,Vendor1,Vendor1PN,Vendor2,Vendor2PN,Vendor3,Vendor3PN,Vendor4,Vendor4PN,Vendor5,Vendor5PN,BitRate,Txpower,ExtinctionRation,Sensitivity_BacktoBack,Overload,AttenuationRange,PathPenalty,Link,Link2,Sensitivity_FECdisable,Attenuation_range_FECdisable,Maximum_chromatic_dispersion_FECdisable,Sensitivity_FECenable,Maximum_chromatic_dispersion_FECenable,Frequency,FrequencySpacing,Channels,BERObjective_FECenable,BERObjective_FECdisable,OSNRtolerance_withmaxCD_FECenable,OSNRtolerance_withmaxCD_FECdisable,OSNRtolerance_withminCD_FECenable,OSNRtolerance_withminCD_FECdisable,Maximum_chromatic_dispersion,Minimum_chromatic_dispersion,WDMtype,Wavelength_deviation,Txpower_perlane,Txpower_total,Single_rate,Data_rate_per_lane,BERObjective,Source_type,Overload_per_lane,Optical_path_penalty,Maximum_chromatic_dispersion_range_at_upper_wavelength_limit,Minimum_chromatic_dispersion_range_at_lower_wavelength_limit,Dual_rate,Overload_1E_12,Overload_1E_4,Sensitivity_2E_3,Sensitivity_1E_4,Sensitivity_1E_12,OSNR_tolerance_with_CD_2E_3,OSNR_tolerance_with_CD_1E_12,OSNR_tolerance_with_CD_1E_4,OSNR_tolerance_without_CD_2E_3,OSNR_tolerance_without_CD_1E_12,OSNR_tolerance_without_CD_1E_4,Tx_Wavelength,Connectortype,Sensitivity_per_lane_BacktoBack,Attenuation_range_FECenable,Link1_URL,Link2_URL,BERObjective_100GbE,BERObjective_OTU4,Dual_rate_100GbE,Dual_rate_OTU4,Sensitivity_per_lane_100GbE,Sensitivity_per_lane_OTU4,Data_rate_per_lane_100GbE,Data_rate_per_lane_OTU4,Attenuation_range_100GbE,Attenuation_range_OTU4,Optical_path_penalty_100GbE,Optical_path_penalty_OTU4,Link3,Link4,Link5,Link6,Link7
468,SFP+,3AL82070AEAA ,CWDM,CPR7-LC, -40/+85,70,1551,SMF,2,56.5x13.7x8.5,S9G8MC55LI,WOTRD45TAA,"CPRI 7 CWDM Long Haul, 1471nm ÷ 1611nm, 70Km SMF (Link att. range 13.5÷21dB)",1AB437660013,NA,OE Solutions,LCPX0SZR-Ixx-NK (xx = 47~61),,,,,,,,,9.8304,0~+5,>8,,-8.5,,3,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%20CPRI7%20Long%20Haul%20CWDM%20SFP+%20IT%20%20Addendum%20%203AL82070AA(-AH)AA.pdf?csf=1&e=GjNRcR,,-21,13.5 to 21,1222.2,NA,NA,,,,NA,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,SFP+,3AL82070AFAA ,CWDM,CPR7-LC, -40/+85,70,1571,SMF,2,56.5x13.7x8.5,S9G8MC57LI,WOTRD46TAA,"CPRI 7 CWDM Long Haul, 1471nm ÷ 1611nm, 70Km SMF (Link att. range 13.5÷21dB)",1AB437660014,NA,OE Solutions,LCPX0SZR-Ixx-NK (xx = 47~61),,,,,,,,,9.8304,0~+5,>8,,-8.5,,3,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%20CPRI7%20Long%20Haul%20CWDM%20SFP+%20IT%20%20Addendum%20%203AL82070AA(-AH)AA.pdf?csf=1&e=GjNRcR,,-21,13.5 to 21,1306.2,NA,NA,,,,NA,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,SFP+,3AL82070AGAA ,CWDM,CPR7-LC, -40/+85,70,1591,SMF,2,56.5x13.7x8.5,S9G8MC59LI,WOTRD47TAA,"CPRI 7 CWDM Long Haul, 1471nm ÷ 1611nm, 70Km SMF (Link att. range 13.5÷21dB)",1AB437660015,NA,OE Solutions,LCPX0SZR-Ixx-NK (xx = 47~61),,,,,,,,,9.8304,0~+5,>8,,-8.5,,3,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%20CPRI7%20Long%20Haul%20CWDM%20SFP+%20IT%20%20Addendum%20%203AL82070AA(-AH)AA.pdf?csf=1&e=GjNRcR,,-21,13.5 to 21,1390.9,NA,NA,,,,NA,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,SFP+,3AL82070AHAA ,CWDM,CPR7-LC, -40/+85,70,1611,SMF,2,56.5x13.7x8.5,S9G8MC61LI,WOTRD48TAA,"CPRI 7 CWDM Long Haul, 1471nm ÷ 1611nm, 70Km SMF (Link att. range 13.5÷21dB)",1AB437660016,NA,OE Solutions,LCPX0SZR-Ixx-NK (xx = 47~61),,,,,,,,,9.8304,0~+5,>8,,-8.5,,3,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%20CPRI7%20Long%20Haul%20CWDM%20SFP+%20IT%20%20Addendum%20%203AL82070AA(-AH)AA.pdf?csf=1&e=GjNRcR,,-21,13.5 to 21,1476.3,NA,NA,,,,NA,1.00E-12,,SLM,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,SFP,3AL82076AAAA,CWDM,1000B-VX (1471), -40/+85,40,1471,SMF,1.7,56.5x13.7x8.5,S1GEC47SI,NGI8AF1EAA,1Gbe CWDM PIN (40km),1AB473370001,NA,OE Solutions,"RCP12SEX-Ixx-NK
(xx = 47~61)",,,,,,,,,1.25,0~+5,>8.2,,0,,1.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/f-Alcatel%20GbE/CWDM/Nokia%20GbE%20CWDM%20SFP%2040km%20IT%20Addendum%20Rev01%203AL821150000DSZZA.pdf?csf=1&e=pVjPOq,,-18.5,5 to 17.0,1000,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,SFP,3AL82076ABAA,CWDM,1000B-VX (1491), -40/+85,40,1491,SMF,1.7,56.5x13.7x8.5,S1GEC49SI,NGI8AF2EAA,1Gbe CWDM PIN (40km),1AB473370002,NA,OE Solutions,"RCP12SEX-Ixx-NK
(xx = 47~61)",,,,,,,,,1.25,0~+5,>8.2,,0,,1.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/f-Alcatel%20GbE/CWDM/Nokia%20GbE%20CWDM%20SFP%2040km%20IT%20Addendum%20Rev01%203AL821150000DSZZA.pdf?csf=1&e=pVjPOq,,-18.5,5 to 17.0,1000,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,SFP,3AL82076ACAA,CWDM,1000B-VX (1511), -40/+85,40,1511,SMF,1.7,56.5x13.7x8.5,S1GEC51SI,NGI8AF0EAA,1Gbe CWDM PIN (40km),1AB473370003,NA,OE Solutions,"RCP12SEX-Ixx-NK
(xx = 47~61)",,,,,,,,,1.25,0~+5,>8.2,,0,,1.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/f-Alcatel%20GbE/CWDM/Nokia%20GbE%20CWDM%20SFP%2040km%20IT%20Addendum%20Rev01%203AL821150000DSZZA.pdf?csf=1&e=pVjPOq,,-18.5,5 to 17.0,1000,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,SFP,3AL82076ADAA,CWDM,1000B-VX (1531), -40/+85,40,1531,SMF,1.7,56.5x13.7x8.5,S1GEC53SI,NGI8AF3EAA,1Gbe CWDM PIN (40km),1AB473370004,NA,OE Solutions,"RCP12SEX-Ixx-NK
(xx = 47~61)",,,,,,,,,1.25,0~+5,>8.2,,0,,1.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/f-Alcatel%20GbE/CWDM/Nokia%20GbE%20CWDM%20SFP%2040km%20IT%20Addendum%20Rev01%203AL821150000DSZZA.pdf?csf=1&e=pVjPOq,,-18.5,5 to 17.0,1000,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,SFP,3AL82076AEAA,CWDM,1000B-VX (1551), -40/+85,40,1551,SMF,1.7,56.5x13.7x8.5,S1GEC55SI,NGI8AF4EAA,1Gbe CWDM PIN (40km),1AB473370005,NA,OE Solutions,"RCP12SEX-Ixx-NK
(xx = 47~61)",,,,,,,,,1.25,0~+5,>8.2,,0,,1.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/f-Alcatel%20GbE/CWDM/Nokia%20GbE%20CWDM%20SFP%2040km%20IT%20Addendum%20Rev01%203AL821150000DSZZA.pdf?csf=1&e=pVjPOq,,-18.5,5 to 17.0,1000,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,SFP,3AL82076AFAA,CWDM,1000B-VX (1571), -40/+85,40,1571,SMF,1.7,56.5x13.7x8.5,S1GEC57SI,NGI8AF5EAA,1Gbe CWDM PIN (40km),1AB473370006,NA,OE Solutions,"RCP12SEX-Ixx-NK
(xx = 47~61)",,,,,,,,,1.25,0~+5,>8.2,,0,,1.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/f-Alcatel%20GbE/CWDM/Nokia%20GbE%20CWDM%20SFP%2040km%20IT%20Addendum%20Rev01%203AL821150000DSZZA.pdf?csf=1&e=pVjPOq,,-18.5,5 to 17.0,1000,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,SFP,3AL82076AGAA,CWDM,1000B-VX (1591), -40/+85,40,1591,SMF,1.7,56.5x13.7x8.5,S1GEC59SI,NGI8AF6EAA,1Gbe CWDM PIN (40km),1AB473370007,NA,OE Solutions,"RCP12SEX-Ixx-NK
(xx = 47~61)",,,,,,,,,1.25,0~+5,>8.2,,0,,1.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/f-Alcatel%20GbE/CWDM/Nokia%20GbE%20CWDM%20SFP%2040km%20IT%20Addendum%20Rev01%203AL821150000DSZZA.pdf?csf=1&e=pVjPOq,,-18.5,5 to 17.0,1000,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,SFP,3AL82076AHAA,CWDM,1000B-VX (1611), -40/+85,40,1611,SMF,1.7,56.5x13.7x8.5,S1GEC61SI,NGI8AF7EAA,1Gbe CWDM PIN (40km),1AB473370008,NA,OE Solutions,"RCP12SEX-Ixx-NK
(xx = 47~61)",,,,,,,,,1.25,0~+5,>8.2,,0,,1.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/f-Alcatel%20GbE/CWDM/Nokia%20GbE%20CWDM%20SFP%2040km%20IT%20Addendum%20Rev01%203AL821150000DSZZA.pdf?csf=1&e=pVjPOq,,-18.5,5 to 17.0,1000,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,SFP+,3AL82107AAAA,B&W,CPR6-L, -40/+85,15,1310,SMF,1,56.5x13.7x8.5,S6G1M15I,WOTREBKTAA,CPRI 2-6 15km SMF,1AB473150001,NA,Finisar,FTLF1426P2BTL-AL,Source Photonics,SPP-8F-LR-IDFF-AT,WTD,RTXM228-618-C48,,,,,1.228 to 6.144, -8.4~+0.5,>3.5, -13.8(OMA),0.5,0 to 2.2 ,3.2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%20CPRI2-6_15km_SFP+%20IT%20Addendum%20%20%203AL82107AAAA.pdf?csf=1&e=eeYpnN,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,SFP+,3AL82110AAAA,DWDM,10GE-LRD (9600), -40/+85,40,1529.553(CH60),SMF,1.5,56.5x13.7x8.5,S10MD60SI,WOTREBTTAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980001,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,196.0 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
482,SFP+,3AL82110ABAA,DWDM,10GE-LRD (9590), -40/+85,40,1530.334(CH59),SMF,1.5,56.5x13.7x8.5,S10MD59SI,WOTREBUTAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980002,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,195.9 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
483,SFP+,3AL82110ACAA,DWDM,10GE-LRD (9580), -40/+85,40,1531.116(CH58),SMF,1.5,56.5x13.7x8.5,S10MD58SI,WOTREBVTAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980003,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,195.8 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
484,SFP+,3AL82110ADAA,DWDM,10GE-LRD (9570), -40/+85,40,1531.898(CH57),SMF,1.5,56.5x13.7x8.5,S10MD57SI,WOTREBWTAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980004,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,195.7 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
485,SFP+,3AL82110AEAA,DWDM,10GE-LRD (9560), -40/+85,40,1532.681(CH56),SMF,1.5,56.5x13.7x8.5,S10MD56SI,WOTREBXTAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980005,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,195.6 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
486,SFP+,3AL82110AFAA,DWDM,10GE-LRD (9550), -40/+85,40,1533.465(CH55),SMF,1.5,56.5x13.7x8.5,S10MD55SI,WOTREBYTAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980006,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,195.5 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
487,SFP+,3AL82110AGAA,DWDM,10GE-LRD (9540), -40/+85,40,1534.250(CH54),SMF,1.5,56.5x13.7x8.5,S10MD54SI,WOTREBZTAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980007,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,195.4 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
488,SFP+,3AL82110AHAA,DWDM,10GE-LRD (9530), -40/+85,40,1535.036(CH53),SMF,1.5,56.5x13.7x8.5,S10MD53SI,WOTREB0TAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980008,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,195.3 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
489,SFP+,3AL82110AJAA,DWDM,10GE-LRD (9520), -40/+85,40,1535.822(CH52),SMF,1.5,56.5x13.7x8.5,S10MD52SI,WOTREB1TAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980009,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,195.2 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
490,SFP+,3AL82110AKAA,DWDM,10GE-LRD (9510), -40/+85,40,1536.609(CH51),SMF,1.5,56.5x13.7x8.5,S10MD51SI,WOTREB2TAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980010,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,195.1 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
491,SFP+,3AL82110ALAA,DWDM,10GE-LRD (9500), -40/+85,40,1537.397(CH50),SMF,1.5,56.5x13.7x8.5,S10MD50SI,WOTREB3TAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980011,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,195.0 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
492,SFP+,3AL82110AMAA,DWDM,10GE-LRD (9490), -40/+85,40,1538.186(CH49),SMF,1.5,56.5x13.7x8.5,S10MD49SI,WOTREB4TAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980012,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,194.9 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
493,SFP+,3AL82110ANAA,DWDM,10GE-LRD (9480), -40/+85,40,1538.976(CH48),SMF,1.5,56.5x13.7x8.5,S10MD48SI,WOTREB5TAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980013,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,194.8 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
494,SFP+,3AL82110APAA,DWDM,10GE-LRD (9470), -40/+85,40,1539.766(CH47),SMF,1.5,56.5x13.7x8.5,S10MD47SI,WOTREB6TAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980014,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,194.7 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
495,SFP+,3AL82110AQAA,DWDM,10GE-LRD (9460), -40/+85,40,1540.557(CH46),SMF,1.5,56.5x13.7x8.5,S10MD46SI,WOTREB7TAA,"10G DWDM (44chs, C band) 40Km APD (Supported rates CPRI2~8, 10GbE)",1AB475980015,3AL82110AAAA-BVAA (ch9600-ch9170),Sumitomo,SPP5300DAA1WFxx0（xx=60~17),WTD,RTXM227-8XX-C48（xx=60~18）ch17 is missing,,,,,,,1.22 to 10.3,0~+4,>9,,-8,,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP+/ADDENDUM/Nokia%2044ch%20DWDM%20(100GHz%20grid)%20%2040km%20APD%20%20SFP+%20Addendum%20Draft%201.0.pdf?csf=1&e=crtjsC,,-23,12 to 21,,NA,,194.6 +/- 0.0025,100,fixed,NA,1.00E-12,NA,25,NA,NA,800,0,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
